company_id,created_date
"975fad2b778a7f1","2019-08-15"
"2b73c1e79cb2878","2019-09-06"
"2e102e551e452fa","2019-10-08"
"548078e230114b4","2019-12-12"
"ec78d39b0c810fd","2019-12-17"
"db3a1d7180959a6","2019-12-18"
"560553d0f7f2dbd","2019-11-21"
"c421e8987482cf4","2019-09-15"
"c7112082b08b29c","2019-11-19"
"3ec09f118a13852","2019-09-25"
"43564ddf38da299","2019-10-09"
"500851fb13cbcbc","2019-08-22"
"75d3bb446ae75f6","2019-10-08"
"9fefcc1f16da0e9","2019-09-27"
"b26938c83f0eb0b","2019-11-13"
"72cdd156f245668","2019-12-27"
"280e59c72ece464","2019-08-09"
"81251dcb52da442","2019-12-16"
".94d76345eba29f7","2019-12-31"
"b82dfbc61dc9830","2019-10-19"
"7ff06bd39363b2d","2019-08-19"
"bbc2222f3b295e2","2019-10-16"
"dae0051f01e8cfb","2019-11-11"
"dae0629a7070f78","2019-10-25"
".6bfaee74dfdf82a","2019-12-04"
"bd2fd3972083856","2019-11-08"
"fdd663d09585ec5","2019-07-31"
"a66d42b5df96876","2019-07-22"
"98baba86213b5ea","2019-07-17"
"a0ff5c4f69d1897","2019-07-18"
"4dbd47d422b0c56","2019-09-26"
"4dbd47d422b0c56","2019-08-07"
"7307b7846b5df64","2019-10-25"
"d99e09a3ee3a511","2019-08-28"
"f76214e4a38d51d","2019-07-12"
"f6e2df9db8dc038","2019-10-22"
"58a4ef8fc73d1d5","2019-12-03"
"5ecba7af766ff72","2019-08-20"
"567dc387e084640","2019-08-12"
"3a35e4e8f85057a","2019-07-26"
"878161e641a9589","2019-11-18"
"4c775b76f6ca2f3","2019-07-26"
"2a5bd6a1bea997b","2019-08-19"
"27dfae096f2193b","2019-09-11"
"30eb3f30a4c53ef","2019-07-10"
"f8a582ec8fb6d2e","2019-11-20"
"d589bc9608ce10c","2019-11-01"
"e09b40c887308f9","2019-12-31"
"cf13782e2fade50","2019-12-10"
"e21e695e679c087","2019-09-24"
"8df14878d4e0b3a","2019-11-15"
"cb35139ce4d824c","2019-12-12"
"cb35139ce4d824c","2019-07-30"
"c9b92612a4c325e","2019-08-23"
"2b722fa7086a5a5","2019-07-25"
"ef3d6564e79393b","2019-12-04"
"4b8caa60455762f","2019-12-05"
"593d76951d67f99","2019-09-23"
"5f1629ec5e315b7","2019-12-05"
"89281db7b925fbf","2019-08-19"
"5962c0fff148cf7","2019-08-23"
"165d2d6eedb7838","2019-12-27"
"4b3b15a3e811d94","2019-12-11"
"e2b9224d9edae07","2019-09-18"
"e45bb9e8aee59d8","2019-10-26"
"dec55b8f6e1d51d","2019-11-06"
"294f3a24b6e29f1","2019-11-21"
"abdc25bf4e804a1","2019-07-25"
"d8ce592c50ceb69","2019-08-15"
"20300e829e501a5","2019-10-30"
"21088713644af23","2019-07-09"
"440d0e783168ba9","2019-12-10"
"6f4aec595cb8b06","2019-10-31"
"83f16a31a57a684","2019-07-23"
"1cd1053efc1137d","2019-08-20"
"8695a06d11eb41b","2019-11-26"
"b9f23beaa1bf740","2019-08-14"
"9e5ca96aeca8795","2019-12-19"
"d1ee16950f9e6a0","2019-07-24"
"a87f18f9259a321","2019-11-12"
"466f25af0b94c8e","2019-11-06"
"181fe9c95a4da22","2019-07-29"
"ff3f35de51c22a6","2019-09-16"
"cb91a97b516caab","2019-11-13"
"eb98bf65d93b64f","2019-09-19"
"8028b98df8067ff","2019-07-29"
"c1176e29c53e215","2019-08-02"
"79efbd02fc59152","2019-09-03"
"d9c195f94b81c08","2019-07-02"
"5b7b9de32ce89d8","2019-11-12"
"2003174bbcf6871","2019-07-02"
"0fa9bad9a2c6c77","2019-07-25"
"2aad84978b99529","2019-12-17"
"56375f2a77e4c41","2019-09-10"
"e91fd8477fa9171","2019-11-15"
"f885ffb15cba010","2019-09-30"
"081df8f07101942","2019-09-27"
"2d80d0a1765e3df","2019-08-21"
"b9fee0af63198de","2019-10-08"
"ea06c83316ef139","2019-11-13"
"676833109171425","2019-11-21"
"3307a44e1cddc5b","2019-11-12"
"436ac3d7459a96f","2019-07-31"
"501294935345491","2019-07-01"
"3f9cf41eaea95d4","2019-10-22"
"7c9c9b03653e40f","2019-11-14"
"a63903d078d0150","2019-11-05"
"2b0ce56ceac2d3b","2019-10-29"
"50e4167c4810fbb","2019-07-25"
"54c781c6a96cd9c","2019-08-05"
"54b3e9447d8dd13","2019-10-24"
"c8f7680bc0a7e45","2019-07-02"
"03c76203675025c","2019-11-07"
"0cf78285188d606","2019-11-15"
"02c8984b1670ca3","2019-11-22"
"fcbc4f1b3fcd242","2019-10-29"
"cfd6bc1eb4936a9","2019-09-30"
"e583ccdf403bc4a","2019-07-15"
"f308216cda3c95b","2019-11-05"
"bea7085bdfd9f73","2019-11-13"
"81ae58a313447ef","2019-08-19"
"94e1a75b907015c","2019-12-02"
"f76214e4a38d51d","2019-07-09"
"5adf3a9f00f0a67","2019-10-15"
"8ed73928a2b4196","2019-08-28"
"5dba331e3073e97","2019-10-16"
"afc2e0e23991acb","2019-08-26"
"48daabad648cb60","2019-09-25"
"5603685ed76a61a","2019-11-05"
"b319402d7391e31","2019-11-25"
"fa9a2c95fff28c9","2019-11-04"
"6d41cc27dce5757","2019-11-27"
"20686406e1debbb","2019-08-12"
"2eafc76a785b743","2019-11-08"
"43b7c811af2d265","2019-08-13"
"223e45d618c09cf","2019-07-10"
"223e45d618c09cf","2019-11-06"
"7504e3c7ad10ccb","2019-12-10"
"8fe73d9ac600b28","2019-08-14"
"d589bc9608ce10c","2019-11-05"
"e2ec031ebee438e","2019-09-03"
"85b0b42ad7913fc","2019-08-29"
"f678cf85a91a82d","2019-09-11"
"c90745cdb652d70","2019-09-18"
"e56191ccdcc5abb","2019-11-15"
"b074cc9983f4771","2019-09-16"
"1a18bdc92a4b50c","2019-08-06"
"ab55e81df4c79aa","2019-10-24"
"67cbb4e313841a3","2019-07-17"
"cd62b8ed2c69127","2019-11-25"
"8308cc75d12555e","2019-12-02"
"aae52ae7eed041f","2019-11-19"
"4bcc287e5cb9b29","2019-08-22"
"7f62ecaee1dbeee","2019-11-14"
"8d37a1257e61307","2019-10-03"
"32139ff232e40f7","2019-09-18"
"3505b0a77661daf","2019-09-20"
"262596c97212b56","2019-10-15"
"e662086831350b8","2019-10-24"
"880e96cea9a37d9","2019-10-07"
"e07bb033a296c24","2019-12-19"
"f57d9d7f1a45879","2019-12-09"
"04f702fb2fce1bd","2019-10-20"
"481b1f12955d64a","2019-07-23"
"60968e40d96b334","2019-09-18"
"b837e575b90b3f8","2019-08-13"
"be9aee23c17374b","2019-08-26"
"dafadc12d2ea319","2019-12-30"
"a1a1f2316cd2f79","2019-09-26"
"b71f74d30750a82","2019-10-30"
"440d0e783168ba9","2019-07-03"
"48bcc4b1de2f093","2019-12-06"
"8695a06d11eb41b","2019-09-16"
"428dbdc7cb3fd7f","2019-10-22"
"cd1052bf16bd523","2019-10-24"
"f579a7c0190cd70","2019-10-31"
"f753d318752e77d","2019-07-17"
"ae3badee79587b8","2019-08-28"
"c2f321b7420ebd7","2019-11-25"
"2ead027706b4966","2019-11-22"
"db5381f7c644f3f","2019-09-24"
"0a1becaceab2529","2019-08-20"
"7d062a066ac45b1","2019-11-26"
"e6310b9bd056105","2019-10-18"
"eb89c766e1507bc","2019-08-05"
"7916bcbcc550e58","2019-10-29"
"989119f8cae728e","2019-09-26"
"9dd2ef8c4f61f9c","2019-07-04"
"35d101ae0d78625","2019-12-19"
"648d089a7fc36f5","2019-07-17"
"3c1d4840ae231d6","2019-08-20"
"107684b23a26cf7","2019-08-22"
"107684b23a26cf7","2019-10-10"
"1ecda9d6d03e467","2019-11-05"
"fbb7198fbe0e3a4","2019-09-11"
"7830f15f029d7c9","2019-09-25"
"a49292a8f18970c","2019-08-12"
"f361e5022791812","2019-11-26"
"01376de0153f680","2019-08-29"
"5cc6b8f063055a6","2019-09-09"
"67187d446234f0c","2019-11-18"
"ce04c3d6b29fbf8","2019-10-29"
"0fa2b23c7764048","2019-08-01"
"11d0775a220b7ce","2019-07-11"
"253ac8b9be1f7de","2019-09-23"
"52867ac0d784b35","2019-09-13"
"c8e7359158c8dd9","2019-09-07"
"608c213dead9597","2019-11-16"
"0ff752a721b797c","2019-08-21"
"798a91619bcf284","2019-09-24"
"21ad88acfeb6035","2019-11-27"
"ed4f5c4b7091ca6","2019-11-15"
"523ff998160bfc3","2019-11-01"
"10649e140b50ca1","2019-07-29"
"143e04139ac5836","2019-07-17"
"ec33de462d0e256","2019-10-02"
"ce32d009a940a8b","2019-07-22"
"c04bd1d6ce55ad2","2019-07-24"
"d499b105e409076","2019-09-09"
"b26938c83f0eb0b","2019-07-09"
"501294935345491","2019-10-17"
"5058f1a026305aa","2019-12-09"
"a6c11162fbf6238","2019-09-09"
"7cc3c5728b04efb","2019-12-19"
"1244b6831298ab3","2019-11-05"
"1a2e3ceab53b960","2019-08-12"
"1d81db0d00481d7","2019-07-24"
"6755134b7b00b1b","2019-10-24"
"40ed03f00b5c1b1","2019-11-01"
"4af54d46c4811dc","2019-08-05"
"5005ccf76462ded","2019-11-28"
"bef00b6e7e3d3e4","2019-09-19"
"c60aeb5311ed758","2019-08-27"
"f225aa1857b872e","2019-11-25"
"3605aeef5a7e0af","2019-07-29"
"51572f19cda1b4e","2019-08-29"
"5a8a18c84d8ad1a","2019-10-10"
"57b4c54af790c01","2019-11-20"
"c837cf1da8ce991","2019-10-23"
"0f0d6208c956377","2019-08-09"
"801b2044efc145b","2019-11-18"
"00736a0a8bbccf9","2019-12-13"
"bb1ab5709186071","2019-12-23"
"a3a3f3262c7cde0","2019-09-03"
"ae5dddd5fcad34b","2019-10-18"
"dcc6732f73998e0","2019-09-26"
"ae364a7d267aec1","2019-08-07"
"7307b7846b5df64","2019-12-02"
"dd20396359d4918","2019-10-23"
"f76214e4a38d51d","2019-09-25"
"c2c1d2c062e79be","2019-09-20"
"e01c42d50da580b","2019-08-07"
"fcd5b96751dbd3e","2019-07-17"
"6ea07541fd81b86","2019-08-09"
"6ea07541fd81b86","2019-07-22"
"49ba95db4fdff64","2019-07-09"
"50684f20155a4fc","2019-09-18"
"a3f534653feadb7","2019-10-10"
"76d0be42f701199","2019-10-29"
"cfd5f1797052019","2019-08-07"
"0025ee5ab018ac6","2019-10-29"
"2cb1f7ddcd96626","2019-11-13"
"3c5ed12f37b60a0","2019-08-05"
"28efc8a28dbecec","2019-09-12"
"223e45d618c09cf","2019-09-20"
"7c9c5a1618152ea","2019-11-07"
"fcff9d6b8df696d","2019-09-27"
"d25159da42ad710","2019-10-16"
"ac6066e30673bee","2019-08-01"
"61e0eda7985f4c6","2019-09-26"
"05d7499a90a0e48","2019-07-08"
"0131878f1764faf","2019-12-19"
"f8ba1483b07c801","2019-08-08"
"17c64ab33c0df34","2019-10-29"
"501cc6e5e1d7e92","2019-07-01"
"57aa4bf5603fd90","2019-07-10"
"19b1a0791451021","2019-10-15"
"6d1da03b9454c6e","2019-09-04"
"c571d76756b74aa","2019-12-16"
"f69b587baa32a3e","2019-10-09"
"93dcf6cd4fd254f","2019-11-18"
"f6b607079e8b2c7","2019-08-27"
"1acfb268dc4c0ae","2019-10-28"
"8dbd3d9c833a780","2019-12-09"
"6445108c600733b","2019-10-21"
"060474164d38ba0","2019-10-30"
"2a65f8f615789aa","2019-09-10"
"29463f92e409f0d","2019-09-18"
"23cb81dd9a8c952","2019-07-19"
"342667ecc8e0b51","2019-11-29"
"5e9f5db50b5667d","2019-12-30"
"5e0aa2119e79c00","2019-12-14"
"b7d3a15d96727f9","2019-08-13"
"9be15e75e5480f0","2019-12-05"
"bf091e382926620","2019-12-11"
"44c1a27af4f6018","2019-12-11"
"286d30cbc98dba8","2019-11-26"
"a968d3f613e7dd6","2019-07-11"
"a167c490d86aff9","2019-12-02"
"b3ab2490ed5d150","2019-12-24"
"b3ab2490ed5d150","2019-10-18"
"2e4948d30e21e81","2019-08-28"
"8ad090cffe961f1","2019-08-30"
"b1d9d3abefdf75c","2019-12-17"
"ae3badee79587b8","2019-11-13"
"b3052969a8cfe7e","2019-07-23"
"4c1dd2280693084","2019-12-04"
"a2901cb070caa49","2019-07-17"
"186b8d2b83d41b9","2019-12-06"
"ac5497ffe1f77e1","2019-11-26"
"cddd68bbb8d93ce","2019-12-18"
"cd550de7c384fb4","2019-09-10"
"7171c3bd2e8deca","2019-07-03"
"a5071356892013a","2019-11-01"
"cf1a60b0039e4b7","2019-09-05"
"f46c433159ae474","2019-09-24"
"0e1fb33ef50fd96","2019-12-16"
"0fcbc92183a74ab","2019-09-05"
"b42a5767fb92588","2019-11-12"
"e0285ce710ba696","2019-07-19"
"ffb660e9d735447","2019-09-24"
"054b6e367746938","2019-10-24"
"2382ad5435b7ff4","2019-08-27"
"2f09bcd641b436b","2019-10-23"
"c433b0f33207eb3","2019-09-18"
"b9fee0af63198de","2019-11-18"
"31a189fad404afb","2019-12-04"
"c4211865c4b8922","2019-08-30"
"e852216995a9fc9","2019-07-10"
"8237b95baeed6d6","2019-08-22"
"1c7e1be60bcd306","2019-10-16"
"7404a52b29ebbec","2019-08-06"
"fe5b914b279f67b","2019-09-03"
"86bdd4cad80c7a1","2019-11-08"
"89089bc3e123812","2019-08-01"
"01cc3383a530890","2019-12-30"
"240467e12df9e1f","2019-10-11"
"6b168570a6639a8","2019-09-24"
"3c5265a4ba6c8f1","2019-08-15"
"2908dac3c434afa","2019-08-26"
"65406a9253d1642","2019-11-11"
"d2e30702be46470","2019-09-06"
"f17a2ebc9b37e8d","2019-12-03"
"1385c5a00c07f06","2019-08-22"
"4715e0aebadc332","2019-10-21"
"7a7823e5ca645ec","2019-07-08"
"5256dc86608c3d5","2019-08-22"
"5256dc86608c3d5","2019-12-18"
"848f868eeba79d4","2019-12-20"
"3ab2a570ec0304e","2019-10-17"
"d2bc9dac5c8f681","2019-09-25"
"4dbd47d422b0c56","2019-08-24"
"d82a8cbb9367cb3","2019-10-18"
"ff4c515629321f2","2019-07-09"
"c65a193d9f4a5e8","2019-07-30"
"56f18de083e77a9","2019-09-24"
"5856f3dea9c76cc","2019-09-19"
"9d4a2af47fe2f67","2019-09-25"
"a10cc20e29743c1","2019-09-07"
"4c676a6a10b35a0","2019-08-06"
"387f673d715a39d","2019-08-15"
"af9682d336d651e","2019-10-17"
"cd77fdfbb15b437","2019-10-25"
"70cf0469560e267","2019-11-20"
"5a387d7a09c36e0","2019-12-05"
"5a387d7a09c36e0","2019-08-23"
"2d89d3f62dcbf9d","2019-11-15"
"4479bcb0e73bf63","2019-07-09"
"e8f6c6a027acd1c","2019-11-05"
"97b11762f508b54","2019-09-04"
"e953541428a76ce","2019-10-15"
"0ac416f72a8b5bf","2019-08-07"
"8eb1d83c59f88a3","2019-10-15"
"4e6ba7e3cb65e61","2019-10-18"
"f14da4e356109d7","2019-08-07"
"ad616c9a01e1989","2019-10-31"
"9000afa9fdf6363","2019-11-01"
"0793555900c09f3","2019-10-11"
"21b6fae8f39a208","2019-09-27"
"3d6eb3dc726daea","2019-11-11"
"f04533b314c80a4","2019-09-05"
"f7775547f4ab123","2019-11-11"
"b9c1cbe52fdadde","2019-07-09"
"fdf7bb42e94cace","2019-11-22"
"f2767be69c85d68","2019-08-12"
"49f6d4cebad7b26","2019-11-11"
"4d564f585fe8744","2019-08-20"
"70fe856eb67cf1b","2019-08-08"
"a100597209ca61e","2019-10-28"
"a63f3d860bd6494","2019-12-23"
"01d0469de8a5dcf","2019-08-15"
"bd9350c04537e3f","2019-09-25"
"ca709c9aa4864c8","2019-09-17"
"d4ecbf8c083b1c5","2019-07-25"
"dccf42fffff7246","2019-11-01"
"58f85581a54ae5d","2019-09-30"
"ab0d349d478d0f7","2019-09-12"
"9d320c4227fbac1","2019-10-10"
"109231342635673","2019-11-08"
"d1ee16950f9e6a0","2019-08-12"
"dd67d874d0bbd4c","2019-08-02"
"f0b690106293d72","2019-09-12"
"1dfd8ded2f2fa40","2019-10-10"
"22a2435203cb7c4","2019-11-22"
"047a58a20c20354","2019-08-15"
"0ff4163b2e5473e","2019-12-09"
"762d45de7e16480","2019-08-20"
"264ac434de4719c","2019-09-26"
"53f3ef6394b5c37","2019-07-29"
"3bcad2059f1a63a","2019-12-11"
"14e8dda53ba398b","2019-09-29"
"8ba3edd780f8949","2019-08-29"
"5b7b9de32ce89d8","2019-09-16"
"a9c88ec5e101803","2019-07-22"
"d445ac138a0454c","2019-11-23"
"0d79522c4df9dd3","2019-10-22"
"bbd6ff9d314b9cc","2019-11-25"
"d109b9cacad9a8d","2019-11-01"
"aef5cb5e5f99d7b","2019-10-31"
"c8a9338f0d40b5b","2019-10-09"
"a9c537671b64d86","2019-11-15"
"90b13f5369b05d9","2019-11-20"
"061e066b61cb44d","2019-08-13"
"f40ab9b9ba3ed1e","2019-07-12"
"f934b2cc5cfd601","2019-08-29"
"20bcbd0c29ec7d7","2019-07-25"
"a213a0aa44255f5","2019-12-06"
"f434068a5c42cda","2019-10-22"
"0e5425ecc54df8e","2019-08-21"
"16fcc60f1012617","2019-09-30"
"975fad2b778a7f1","2019-08-30"
"436ac3d7459a96f","2019-07-25"
"e71df0cc70a80d5","2019-12-31"
"abfb4cce569676d","2019-10-29"
"b1b512e5d90c389","2019-11-07"
"6e6790517bd1468","2019-09-10"
"705acea048b77ea","2019-10-08"
"756d46b8910d605","2019-11-25"
"8ccaa4cf23a8a92","2019-09-11"
"a8a25aa069f3933","2019-12-30"
"b56009c3d369c50","2019-10-24"
"c8fc4e9e9ca4f97","2019-12-23"
"d63d61ac6631336","2019-07-09"
"740f6f5c036f754","2019-10-30"
"f35f4492741f3f8","2019-12-30"
"68fddb12cf53f03","2019-08-07"
"6c1bad67996c9fe","2019-12-02"
"92175d9663ff5b0","2019-08-02"
"8d3a8e79ef586dc","2019-09-24"
"43e364923ed5ea8","2019-10-28"
"bd95426b5c58e6a","2019-09-06"
"4dbd47d422b0c56","2019-07-16"
"7a1f33e02c9f4af","2019-08-19"
"7ee6f95f185317c","2019-07-24"
"8a257b5193c1f8b","2019-09-16"
"e778994440b2038","2019-11-11"
"ef5beeeb756b83f","2019-12-30"
"aace5dbbfcb1db7","2019-11-14"
"6fde1ab2de5e47d","2019-08-12"
"75e61466d53139f","2019-08-30"
"516a1b356da3d4b","2019-12-11"
"b42a8b0bc499c78","2019-11-22"
"b4e46ea683e783c","2019-10-17"
"6f5fbe2760c48a0","2019-08-08"
"944a25d56c45e41","2019-10-03"
"94f0bb457a3bfd5","2019-09-25"
"976722decb83c2a","2019-07-24"
"c6cdce887dbd854","2019-07-17"
"c9dad120700c4c2","2019-07-31"
"589bfc60a33fbf2","2019-08-08"
"35ba0962d3c4ca5","2019-09-18"
"435ffd49c8f1e98","2019-11-19"
"113eeb8ff5a94f9","2019-10-29"
"7e3e1ed3035c89d","2019-09-24"
"ff7d1045dafa7fd","2019-07-09"
"a6d263d9be371cc","2019-07-12"
"d41a10e37ad3ac4","2019-12-11"
"050df356e7ffa82","2019-08-07"
"980c78344ba0490","2019-08-05"
"99ebad9a1317b53","2019-12-16"
"a0cacb491496c75","2019-07-10"
"a9fdb71c59dc0ee","2019-10-10"
"5ab3ef794abe753","2019-08-14"
"b243363c6d7db06","2019-10-15"
"fa14c5b64d44958","2019-10-03"
"6733a6f814b9259","2019-08-21"
"3601f1e74af6bec","2019-11-27"
"1fc2be4a2f9f358","2019-11-15"
"66869f3778e2a0b","2019-10-09"
"831775f14a2f6be","2019-08-12"
"165d2d6eedb7838","2019-07-08"
"1a94f82ddb60803","2019-07-30"
"f01299fc7cfcb75","2019-12-02"
"5fc3f0c8e3e9a2d","2019-07-04"
"5b9126599e4a94d","2019-11-05"
"8adaa44f491dee6","2019-11-19"
"b3ab2490ed5d150","2019-09-10"
"1e8d7f0d169ca06","2019-11-19"
"4aff89aed1bd3f3","2019-11-06"
"b94245fd358a051","2019-11-20"
"fa2a48ac25d0591","2019-09-17"
"437dea702197e16","2019-10-31"
"154e95d08b53b4e","2019-09-03"
"0179a1affca252b","2019-08-02"
"feb5a1ff04953d2","2019-07-18"
"d8914d48f0df870","2019-07-23"
"9fb493cbbe3a7ba","2019-07-10"
"221ff2db4ddea03","2019-12-11"
"2cb546e070e7011","2019-08-02"
"42fb78518cc0699","2019-08-15"
"5fe8db77d4d9df5","2019-08-14"
"dcae46504e14c03","2019-07-08"
"86715559520ba57","2019-12-04"
"12a21a037360a06","2019-10-08"
"1fc141d7d21169a","2019-08-19"
"055fef3a6c54afe","2019-08-26"
"1dea96edd6d1801","2019-09-05"
"cb048c7c08306d1","2019-09-24"
"f50b6cb3d339cc8","2019-10-10"
"1a0c4e0bb4b059b","2019-07-30"
"5afe44fe675f688","2019-08-06"
"54aaea325cea49f","2019-09-27"
"dde40245b6f9462","2019-09-10"
"cc28ee17db1d123","2019-10-28"
"dbcae542e00fe3e","2019-10-02"
"db3027904e92c62","2019-08-01"
"435157445c18e99","2019-09-10"
"83677752ec5551b","2019-09-12"
"19fe085abb1c9cf","2019-11-12"
"ac189f88b71b949","2019-10-31"
"42a0511ee3eb59e","2019-08-19"
"2ff38e496709019","2019-10-24"
"8844de5820142ec","2019-10-16"
"fa191347773f0ad","2019-10-09"
"5c0260980806511","2019-09-04"
"30fa920d827a199","2019-12-10"
"705acea048b77ea","2019-11-19"
"94f7a9f3baa1a75","2019-11-07"
"a3e9a7a546aefd3","2019-10-25"
"65ee4e8c099fe5b","2019-09-18"
"1a2e3ceab53b960","2019-12-05"
"24bdf66d93a3cf3","2019-10-15"
"95274815f8363ee","2019-11-13"
"a3630e8393988c8","2019-12-13"
"ba32b925b90134f","2019-09-06"
"5ba2f1f5a108fe9","2019-10-09"
"54b3e9447d8dd13","2019-08-20"
"7eafd3ff262cefa","2019-12-05"
"c21af43a423e0db","2019-12-18"
"c574c317b8b5232","2019-09-19"
"0f4f72238878006","2019-09-30"
"b9aee9f9bbd2591","2019-10-23"
"a08a242aa1271e6","2019-09-04"
"abccb8880fad587","2019-08-15"
"0f157ea0a02f0e6","2019-07-16"
"30ce2426bf98afb","2019-09-05"
"62f63638fd3231d","2019-10-16"
"4dbd47d422b0c56","2019-08-09"
"7307b7846b5df64","2019-10-16"
"384e4abf2d29395","2019-11-13"
"4e88306365d5a9b","2019-11-07"
"941e1c7da3dd132","2019-07-01"
"b10f4c942369e26","2019-10-22"
"1a2dfdf12b49052","2019-07-02"
"abd61ed76884eea","2019-08-28"
"636e6b266f64706","2019-12-06"
"f1767f27db0af68","2019-09-25"
"434ac308b635ffe","2019-09-12"
"c4003386e646759","2019-11-25"
"fac849132137d6e","2019-10-24"
"596e88d1378c027","2019-07-24"
"0fc21cec20cc105","2019-08-16"
"223e45d618c09cf","2019-09-25"
"f58f19b4d7d885c","2019-10-23"
"394375f25fa018e","2019-09-10"
"612dac99387c9cc","2019-08-14"
"6ba97ca3cdb4460","2019-09-18"
"8c14d1aa87c3f74","2019-10-24"
"ed31756db55290a","2019-09-06"
"ff75f83a80d25dd","2019-08-08"
"6171fd87baf0b38","2019-11-05"
"9c5c75c1c1807f9","2019-08-15"
"c554af601c0af76","2019-12-12"
"e4265367eb45262","2019-10-29"
"702d472477fda9c","2019-12-20"
"7234fae757b856c","2019-07-16"
"0793555900c09f3","2019-10-03"
"0793555900c09f3","2019-08-02"
"0793555900c09f3","2019-10-31"
"59e7e9fece2f91d","2019-12-09"
"ade5e47aeb2450f","2019-12-18"
"2378d2ee16e13a9","2019-12-10"
"5e0aa2119e79c00","2019-07-19"
"7aac816fa6a5b6e","2019-07-04"
"25b8825843a259a","2019-10-07"
"310b7c63b65005d","2019-12-03"
"5971f3d6735dd2f","2019-10-25"
"12c67c69cd376fe","2019-12-09"
"af12bf613f7c8e7","2019-08-07"
"f6478de93eb14b7","2019-10-18"
"f49c18a502f9710","2019-08-13"
"471657539105034","2019-08-31"
"9f7b46667771308","2019-11-05"
"36d35dad63e5853","2019-12-18"
"74320d34dc634e0","2019-09-20"
"8ada5fdaf858f67","2019-10-16"
"9c2d35e1109be9d","2019-10-04"
"a9f0c5f7eab16ce","2019-11-04"
"cd417506675d835","2019-11-14"
"681fc6dcea43c8e","2019-11-14"
"fc53697bd9f3ef3","2019-09-13"
"7be6abde2c093da","2019-12-02"
"7be6abde2c093da","2019-10-10"
"eed521091152811","2019-09-04"
"fdca128ca51d353","2019-09-19"
"1cec1b9a0d53aa4","2019-11-18"
"af82dc9a5d84d85","2019-08-22"
"b9de808e65b89d9","2019-12-03"
"f1749b4eb211de7","2019-10-24"
"099cdb3b89f576f","2019-10-24"
"2e8a421a0a07b22","2019-07-19"
"428e346a1f4bcb3","2019-09-30"
"20af410237bd4f5","2019-12-03"
"7f3ca7c2349b229","2019-10-15"
"f860558561a2d6a","2019-08-09"
"05c87699a3fa802","2019-12-10"
"6a01d54015d97e9","2019-09-23"
".d582e4098ab3199","2019-10-21"
"dbd32a0f8fc9c9a","2019-09-19"
"a0e176b3bcd0579","2019-12-11"
"d413685c026845a","2019-07-17"
"0482376b5a269fb","2019-10-18"
"69935d62a1b0e3c","2019-08-08"
"b1d090f5f3465ea","2019-08-20"
"0150fec7ed3a228","2019-11-19"
"01c490a4ba5a886","2019-07-10"
"6846d7352ff2297","2019-08-06"
"8e7888b426a4af3","2019-12-09"
"a6ef185eaf0af22","2019-12-06"
"9a21fef7838a48e","2019-11-18"
"c8fc4e9e9ca4f97","2019-08-26"
"0f745eda5c91404","2019-10-11"
"38fe85cf425fd8e","2019-11-05"
"4cd5ad9ef458e14","2019-12-16"
"51e2c3636aad392","2019-09-24"
"92be49ce48c4430","2019-11-07"
"9b8b001aae68dec","2019-09-04"
"a661c44756685d5","2019-07-15"
"ad34334cba72c0f","2019-11-26"
"016076ccb88e49d","2019-09-05"
"a3630e8393988c8","2019-10-18"
"bf7d48e19156457","2019-10-07"
"46afd443145b0db","2019-10-02"
"606980735c5cbc8","2019-10-03"
"70b0c6cd29c899a","2019-09-13"
"77a9395d4bb0498","2019-11-11"
"bab1a85ed75f8dc","2019-07-29"
"54b3e9447d8dd13","2019-10-21"
"ef7c23bb06d1f42","2019-09-10"
"e42f03def7320e5","2019-08-02"
"fc11891c5266644","2019-11-01"
"39faf486411159c","2019-11-11"
"4dbd47d422b0c56","2019-12-10"
"744a07a4a7169fa","2019-10-18"
"d58cf47f7613b5c","2019-12-06"
"b4f11a3ab6de4a9","2019-09-12"
"ae15d205119165d.fa2f51c636ba354","2019-10-22"
"51d15e4ee4e4703","2019-08-09"
"6d5e90f09a5e92d","2019-09-12"
"714cebc61cdb06c","2019-08-08"
"4b7d1fff51aba5a","2019-12-17"
"bdb89c6ac66554f","2019-12-24"
"f315789d1865dcc","2019-08-03"
"fc07edf7795aded","2019-09-18"
"c35f78438515ea2","2019-10-03"
"8bab4332e56301a","2019-11-12"
"c3fc87839f06311","2019-07-19"
"31f38c0c7962ae1","2019-09-17"
"33f3417390c0571","2019-08-20"
"240001a25f6bf84","2019-11-14"
"01e708f3c8b7556","2019-10-31"
"44bd689cb1c1d03","2019-09-06"
"f3d5e8aa4aec8d0","2019-07-24"
"027e5f116ef97e6","2019-08-09"
"0e3663e5a8a20df","2019-10-16"
"6d37766a397f181","2019-08-28"
"92a86056ca4497a","2019-07-16"
"8d6e1e325e9862f","2019-12-26"
"d289f8c8e0cb7a7","2019-11-01"
"2028b1a1030c049","2019-08-22"
"921dabe84d0c995","2019-07-17"
"a46f2a5878b0116","2019-09-04"
"f54484a2e1e3ccf","2019-07-25"
"c1877b04605b4fa","2019-11-22"
"4937c5e521e9c41","2019-09-09"
"4da709d866a948a","2019-12-16"
"76ef6a7c94c83e1","2019-11-05"
"d80984680f2b7db","2019-07-11"
"6a81cf28c9a02f7","2019-11-18"
